code,short_url,google_shopping_url,query,product_id,catalog_id
Qgr2O2lbzd,https://bhezy.github.io/r/Qgr2O2lbzd/,"https://www.google.com/search?ibp=oshop&q=Blum+CLIP+top+BLUMOTION+Soft+Close+Hinges%2C+110+degree%2C+Self+Closing%2C+FACEFRAME+with+Mounting+Plates%2C+and+hinge+cover+plates+(1%2F2+to+3%2F4%E2%80%9D+Overlay+-+Premium+-+8+Pack)&prds=localAnnotatedOfferId:1,catalogid:10056726572388124500,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Blum CLIP top BLUMOTION Soft Close Hinges, 110 degree, Self Closing, FACEFRAME with Mounting Plates, and hinge cover plates (1/2 to 3/4” Overlay - Premium - 8 Pack)",,10056726572388124500
nxe0SBVSi0,https://bhezy.github.io/r/nxe0SBVSi0/,"https://www.google.com/search?ibp=oshop&q=Orbit+Sugar+Gum+Sweet+Mint+12+pack+(14+Ct+Per+Pack)&prds=localAnnotatedOfferId:1,productid:6885560127993551640,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Orbit Sugar Gum Sweet Mint 12 pack (14 Ct Per Pack),6885560127993551640,
G_d6t2uJiQ,https://bhezy.github.io/r/G_d6t2uJiQ/,"https://www.google.com/search?ibp=oshop&q=Minions%3A+The+Rise+of+Gru%2C+Bedding+Super+Soft+Plush+Bob+Cuddle+Pillow+Buddy%2C+(Official+Minions+Product)+by+Franco&prds=localAnnotatedOfferId:1,catalogid:14104100843660969647,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Minions: The Rise of Gru, Bedding Super Soft Plush Bob Cuddle Pillow Buddy, (Official Minions Product) by Franco",,14104100843660969647
75zU3KesaO,https://bhezy.github.io/r/75zU3KesaO/,"https://www.google.com/search?ibp=oshop&q=Skin-TacTM+Adhesive+Barrier+Wipes+(150+Count)&prds=localAnnotatedOfferId:1,productid:4842051885198320366,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Skin-TacTM Adhesive Barrier Wipes (150 Count),4842051885198320366,
bpxiDz0uvB,https://bhezy.github.io/r/bpxiDz0uvB/,"https://www.google.com/search?ibp=oshop&q=Personna+DE+Stainless+Steel+Double+Edge+Blades+-+2.875%22+Length%2C+2%22+Width%2C+1.0625%22+Height%2C+100-Pack+-+60-0257-NUPC&prds=localAnnotatedOfferId:1,productid:9662573823962710899,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Personna DE Stainless Steel Double Edge Blades - 2.875"" Length, 2"" Width, 1.0625"" Height, 100-Pack - 60-0257-NUPC",9662573823962710899,
eO6JBaytF9,https://bhezy.github.io/r/eO6JBaytF9/,"https://www.google.com/search?ibp=oshop&q=Davidson's+Organics%2C+Dragonwell+Green%2C+Loose+Leaf+Tea%2C+16-Ounce+Bag+(Packaging+may+vary)&prds=localAnnotatedOfferId:1,productid:3191443232435987408,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Davidson's Organics, Dragonwell Green, Loose Leaf Tea, 16-Ounce Bag (Packaging may vary)",3191443232435987408,
iXjNqRZY7t,https://bhezy.github.io/r/iXjNqRZY7t/,"https://www.google.com/search?ibp=oshop&q=Remanufactured+802XL+Ink+Cartridges+High+Capacity+for+802+Ink+Cartridges+Combo+Pack+802+XL+T802+T802XL+Use+with+Workforce+Pro+WF-4740+WF-4730+WF-4720+WF-4734+EC-4020+EC-4030+(4+Pack%2C+BCMY)&prds=localAnnotatedOfferId:1,catalogid:17850408721663778127,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Remanufactured 802XL Ink Cartridges High Capacity for 802 Ink Cartridges Combo Pack 802 XL T802 T802XL Use with Workforce Pro WF-4740 WF-4730 WF-4720 WF-4734 EC-4020 EC-4030 (4 Pack, BCMY)",,17850408721663778127
vdJnwnkdrb,https://bhezy.github.io/r/vdJnwnkdrb/,"https://www.google.com/search?ibp=oshop&q=Howard+Leight+RTSFUS30HP+-+Fusion+Multiple-Use+Earplug+(Regular+-+10+Pairs)&prds=localAnnotatedOfferId:1,productid:14505254868739729618,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Howard Leight RTSFUS30HP - Fusion Multiple-Use Earplug (Regular - 10 Pairs),14505254868739729618,
ohpx3UHmyN,https://bhezy.github.io/r/ohpx3UHmyN/,"https://www.google.com/search?ibp=oshop&q=BioEmblem+Turmeric+Curcumin+with+Clinically+Studied+TurmiPure+-+1+Small+Cap+Daily%2C+24x+More+Absorption+Than+Others+-+Joint+Support%2C+Healthy+Inflammation+Tumeric+Supplements+-+Non-GMO+-+30+Servings&prds=localAnnotatedOfferId:1,productid:13885942853790095842,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","BioEmblem Turmeric Curcumin with Clinically Studied TurmiPure - 1 Small Cap Daily, 24x More Absorption Than Others - Joint Support, Healthy Inflammation Tumeric Supplements - Non-GMO - 30 Servings",13885942853790095842,
QwqY8YrDRn,https://bhezy.github.io/r/QwqY8YrDRn/,"https://www.google.com/search?ibp=oshop&q=The+Nue+Co+Magnesium+Ease+Skin+Spray+for+Muscle+Pain+%26+Tension+Relief+with+Lavender+%26+Arnica+Oil+High+Absorption+Sports+Recovery+%26+Sleep+Vegan%2C+Paraben-Free%2C+Non-Toxic%2C+60ml&prds=localAnnotatedOfferId:1,productid:15031386683377597748,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","The Nue Co Magnesium Ease Skin Spray for Muscle Pain & Tension Relief with Lavender & Arnica Oil High Absorption Sports Recovery & Sleep Vegan, Paraben-Free, Non-Toxic, 60ml",15031386683377597748,
rXe7TtUSMT,https://bhezy.github.io/r/rXe7TtUSMT/,"https://www.google.com/search?ibp=oshop&q=Fluff+%26+Tuff+Beach+Ball%2C+%2C+7%22&prds=localAnnotatedOfferId:1,productid:11592052236200539257,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Fluff & Tuff Beach Ball, , 7""",11592052236200539257,
Ojr2iIf3-8,https://bhezy.github.io/r/Ojr2iIf3-8/,"https://www.google.com/search?ibp=oshop&q=LC404XL+Ink+Cartridges+Replacement+Compatible+for+Brother+lc404+Ink+Cartridge+Works+for+MFC-j1205w+MFC-J1205W+XL+and+MFC-J1205w+Printers(4+Pack-BCMY%2C+Page+Yield+up+to+750+Pages)&prds=localAnnotatedOfferId:1,productid:15867338987586642273,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","LC404XL Ink Cartridges Replacement Compatible for Brother lc404 Ink Cartridge Works for MFC-j1205w MFC-J1205W XL and MFC-J1205w Printers(4 Pack-BCMY, Page Yield up to 750 Pages)",15867338987586642273,
PmfQzQBecf,https://bhezy.github.io/r/PmfQzQBecf/,"https://www.google.com/search?ibp=oshop&q=LC404XL+Ink+Cartridges+Replacement+Compatible+for+Brother+lc404+Ink+Cartridge+Works+for+MFC-j1205w+MFC-J1205W+XL+and+MFC-J1205w+Printers(4+Pack-BCMY%2C+Page+Yield+up+to+750+Pages)&prds=localAnnotatedOfferId:1,catalogid:12685100885758332570,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","LC404XL Ink Cartridges Replacement Compatible for Brother lc404 Ink Cartridge Works for MFC-j1205w MFC-J1205W XL and MFC-J1205w Printers(4 Pack-BCMY, Page Yield up to 750 Pages)",,12685100885758332570
tmomvCOCQC,https://bhezy.github.io/r/tmomvCOCQC/,"https://www.google.com/search?ibp=oshop&q=Freestyle+Snacks+Olive+Snack+Packs+-+As+Seen+on+Shark+Tank+-+Fresh+Pitted+Green+%26+Kalamata+Olives%2C+5+Flavors%2C+Grown+in+Greece%2C+All+Natural%2C+Non-GMO%2C+Sugar-Free+-+Variety+Pack%2C+4oz+(5+Pack)&prds=localAnnotatedOfferId:1,productid:13863920048522654674,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Freestyle Snacks Olive Snack Packs - As Seen on Shark Tank - Fresh Pitted Green & Kalamata Olives, 5 Flavors, Grown in Greece, All Natural, Non-GMO, Sugar-Free - Variety Pack, 4oz (5 Pack)",13863920048522654674,
Fqch6x1Btq,https://bhezy.github.io/r/Fqch6x1Btq/,"https://www.google.com/search?ibp=oshop&q=3%22+x+4%22+Sewer+Popper+Cleanout+%26+Relief+Valve&prds=localAnnotatedOfferId:1,productid:10799968851174807603,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","3"" x 4"" Sewer Popper Cleanout & Relief Valve",10799968851174807603,
QbCLiefQXz,https://bhezy.github.io/r/QbCLiefQXz/,"https://www.google.com/search?ibp=oshop&q=Remanufactured+802XL+Ink+Cartridges+High+Capacity+for+802+Ink+Cartridges+Combo+Pack+802+XL+T802+T802XL+Use+with+Workforce+Pro+WF-4740+WF-4730+WF-4720+WF-4734+EC-4020+EC-4030+(4+Pack%2C+BCMY)&prds=localAnnotatedOfferId:1,catalogid:2455144318359112369,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Remanufactured 802XL Ink Cartridges High Capacity for 802 Ink Cartridges Combo Pack 802 XL T802 T802XL Use with Workforce Pro WF-4740 WF-4730 WF-4720 WF-4734 EC-4020 EC-4030 (4 Pack, BCMY)",,2455144318359112369
QCRDViSK7G,https://bhezy.github.io/r/QCRDViSK7G/,"https://www.google.com/search?ibp=oshop&q=HAEOF+Women's+Summer+Boho+Elastic+High+Waist+Maxi+Skirt+A-Line+Flowy+Swing+Ruffle+Tiered+Long+Beach+Skirts+with+Pockets(White%2C+S)&prds=localAnnotatedOfferId:1,productid:12737468794399155274,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","HAEOF Women's Summer Boho Elastic High Waist Maxi Skirt A-Line Flowy Swing Ruffle Tiered Long Beach Skirts with Pockets(White, S)",12737468794399155274,
V_6ZS0PEqN,https://bhezy.github.io/r/V_6ZS0PEqN/,"https://www.google.com/search?ibp=oshop&q=Vitabiotics+-+Pregnacare+-+His+%26+Her+Conception+-+2x30+Tablets&prds=localAnnotatedOfferId:1,productid:6882430893310563407,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Vitabiotics - Pregnacare - His & Her Conception - 2x30 Tablets,6882430893310563407,
J1Q2fw1-u5,https://bhezy.github.io/r/J1Q2fw1-u5/,"https://www.google.com/search?ibp=oshop&q=Food+to+Live+Organic+Dried+Black+Mulberries%2C+1+Pound+%E2%80%93+Non-GMO%2C+Raw+Fruit%2C+Unsulfured%2C+Unsweetened%2C+Vegan%2C+Mulberry+in+Bulk.+Great+for+Snacking%2C+Desserts%2C+and+Granola.+No+Sugar+Added.+Morus+nigra&prds=localAnnotatedOfferId:1,productid:2981887597623000401,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Food to Live Organic Dried Black Mulberries, 1 Pound – Non-GMO, Raw Fruit, Unsulfured, Unsweetened, Vegan, Mulberry in Bulk. Great for Snacking, Desserts, and Granola. No Sugar Added. Morus nigra",2981887597623000401,
gippEAhq-9,https://bhezy.github.io/r/gippEAhq-9/,"https://www.google.com/search?ibp=oshop&q=Earth+Animal+No+Hide+Chews+-+Long+Lasting+Rawhide+Free+Large+Dog+Chews+Rolls%2C+Beef+-+2+Count&prds=localAnnotatedOfferId:1,catalogid:9013874298502439582,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Earth Animal No Hide Chews - Long Lasting Rawhide Free Large Dog Chews Rolls, Beef - 2 Count",,9013874298502439582
Q9Fdh3Glw1,https://bhezy.github.io/r/Q9Fdh3Glw1/,"https://www.google.com/search?ibp=oshop&q=Saphir+Natural+Horsehair+Brush+-+Shoe+Polish+Brush+for+Cleaning%2C+Polishing+%26+Buffing+Leather+Shoes+-+7%22+(18cm)&prds=localAnnotatedOfferId:1,catalogid:13443332596259502730,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Saphir Natural Horsehair Brush - Shoe Polish Brush for Cleaning, Polishing & Buffing Leather Shoes - 7"" (18cm)",,13443332596259502730
okwCbGsO--,https://bhezy.github.io/r/okwCbGsO--/,"https://www.google.com/search?ibp=oshop&q=Tyler+Candle+Company&prds=localAnnotatedOfferId:1,catalogid:17578137738675247296,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Tyler Candle Company,,17578137738675247296
IkY7P_aode,https://bhezy.github.io/r/IkY7P_aode/,"https://www.google.com/search?ibp=oshop&q=TripleLite+330+lm+Black+LED+Flashlight+AA+Battery&prds=localAnnotatedOfferId:1,productid:3133107205431351684,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",TripleLite 330 lm Black LED Flashlight AA Battery,3133107205431351684,
8LR5bdNJv2,https://bhezy.github.io/r/8LR5bdNJv2/,"https://www.google.com/search?ibp=oshop&q=BLACKOUT+FORGED+WRENCH+KNIFE&prds=localAnnotatedOfferId:1,productid:14595870141421136181,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",BLACKOUT FORGED WRENCH KNIFE,14595870141421136181,
5tUiMBawwj,https://bhezy.github.io/r/5tUiMBawwj/,"https://www.google.com/search?ibp=oshop&q=Fennel+Pollen+-+7.05+oz+(200g)&prds=localAnnotatedOfferId:1,productid:17960076421081579412,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Fennel Pollen - 7.05 oz (200g),17960076421081579412,
Ix-iwjAw7m,https://bhezy.github.io/r/Ix-iwjAw7m/,"https://www.google.com/search?ibp=oshop&q=Snooki+100x+Extreme+Blackout+Bronzer+12oz&prds=localAnnotatedOfferId:1,productid:6564274701225645574,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Snooki 100x Extreme Blackout Bronzer 12oz,6564274701225645574,
ZVdnUFFa1U,https://bhezy.github.io/r/ZVdnUFFa1U/,"https://www.google.com/search?ibp=oshop&q=Clover+Wonder+Clips%2C+1+Pack%2C+Colors+May+Vary&prds=localAnnotatedOfferId:1,productid:2643776742991153833,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Clover Wonder Clips, 1 Pack, Colors May Vary",2643776742991153833,
L0HVzEBfvo,https://bhezy.github.io/r/L0HVzEBfvo/,"https://www.google.com/search?ibp=oshop&q=Lotte+Black+Black+Gum+Powerful+Mint+Flavor+Bottle+Type+4.93oz(140g)+Set+Of+2&prds=localAnnotatedOfferId:1,productid:16170527995209299816,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Lotte Black Black Gum Powerful Mint Flavor Bottle Type 4.93oz(140g) Set Of 2,16170527995209299816,
CBaseyCZt4,https://bhezy.github.io/r/CBaseyCZt4/,"https://www.google.com/search?ibp=oshop&q=Supergut+Prebiotic+Shakes+%7C+Meal+Replacement+%7C+Boost+GLP-1+%7C+High+Protein+and+Fiber+%7C+No+Added+Sugar+%7C+Keto+Food%2C+Meal%2C+Snack+(Chocolate%2C+14+Servings)&prds=localAnnotatedOfferId:1,catalogid:9879660740355502258,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Supergut Prebiotic Shakes | Meal Replacement | Boost GLP-1 | High Protein and Fiber | No Added Sugar | Keto Food, Meal, Snack (Chocolate, 14 Servings)",,9879660740355502258
2kvpgYxYFh,https://bhezy.github.io/r/2kvpgYxYFh/,"https://www.google.com/search?ibp=oshop&q=Kong+Medium%2FLarge+Wild+Knot+Bear+for+Medium+and+Large+Sized+Breed+Dogs+(Pack+of+3)&prds=localAnnotatedOfferId:1,productid:11774548892189988349,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Kong Medium/Large Wild Knot Bear for Medium and Large Sized Breed Dogs (Pack of 3),11774548892189988349,
oScT9LPnwB,https://bhezy.github.io/r/oScT9LPnwB/,"https://www.google.com/search?ibp=oshop&q=Victron+Energy+Battery+Switch+ON%2FOff+275+amp&prds=localAnnotatedOfferId:1,productid:3216051339332530940,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Victron Energy Battery Switch ON/Off 275 amp,3216051339332530940,
vhd2KeYh3d,https://bhezy.github.io/r/vhd2KeYh3d/,"https://www.google.com/search?ibp=oshop&q=Spade+L+Ranch+Beef+Marinade+and+Seasoning+6+Oz.+(Pack+of+6)&prds=localAnnotatedOfferId:1,productid:16571465742964017102,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Spade L Ranch Beef Marinade and Seasoning 6 Oz. (Pack of 6),16571465742964017102,
yl0HkssfxZ,https://bhezy.github.io/r/yl0HkssfxZ/,"https://www.google.com/search?ibp=oshop&q=Cerelac+Mixed+Fruit+400g+(3+Pack)&prds=localAnnotatedOfferId:1,productid:17040666729148609456,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",Cerelac Mixed Fruit 400g (3 Pack),17040666729148609456,
qBDy7dDaeo,https://bhezy.github.io/r/qBDy7dDaeo/,"https://www.google.com/search?ibp=oshop&q=Samson+Premium+Amsteel+Blue+Rope+1%2F8%22+Multiple+Colors%2C+Multiple+Lengths%2C+Strong+Dyneema+Fiber+2%2C300lb+tensile+Strength%2C+Torque+Free%2C+Low+Stretch%2C+12+Strand%2C+Easy+to+Splice+(1%2F8%22+x+50'%2C+Black)&prds=localAnnotatedOfferId:1,productid:2787232620428679881,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Samson Premium Amsteel Blue Rope 1/8"" Multiple Colors, Multiple Lengths, Strong Dyneema Fiber 2,300lb tensile Strength, Torque Free, Low Stretch, 12 Strand, Easy to Splice (1/8"" x 50', Black)",2787232620428679881,
EUJx95pLRR,https://bhezy.github.io/r/EUJx95pLRR/,"https://www.google.com/search?ibp=oshop&q=Wrigley's+Extra+Polar+Ice+Gum%2C+20+Pack%2F15+Count&prds=localAnnotatedOfferId:1,productid:17257089912390454600,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Wrigley's Extra Polar Ice Gum, 20 Pack/15 Count",17257089912390454600,
MEav4ouH2g,https://bhezy.github.io/r/MEav4ouH2g/,"https://www.google.com/search?ibp=oshop&q=Siser+EasySubli+Sublimation+Heat+Transfer+Vinyl+8.4%22+x+11%22+-+15+Pack&prds=localAnnotatedOfferId:1,productid:4111352104176972127,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Siser EasySubli Sublimation Heat Transfer Vinyl 8.4"" x 11"" - 15 Pack",4111352104176972127,
k3ryQeicGe,https://bhezy.github.io/r/k3ryQeicGe/,"https://www.google.com/search?ibp=oshop&q=18+Piece+Bundle+-+9+Packets+of+Sav-A-Chick+Electrolyte+and+Vitamin+Plus+9+Packets+of+Sav-A-Chick+Probiotic&prds=localAnnotatedOfferId:1,catalogid:14764908828716446442,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",18 Piece Bundle - 9 Packets of Sav-A-Chick Electrolyte and Vitamin Plus 9 Packets of Sav-A-Chick Probiotic,,14764908828716446442
AdGnMhCOYL,https://bhezy.github.io/r/AdGnMhCOYL/,"https://www.google.com/search?ibp=oshop&q=Morning+Star+Nippon+Kodo+Incense+-+12+Fragrance+Assortment+(Total+12x50%2C+600+Sticks)+-+Sandalwood%2C+Cedarwood%2C+Green+Tea%2C+Frankincense%2C+Myrrh%2C+Sage%2C+Musk%2C+Jasmine%2C+Gardenia%2C+Lavender%2C+Amber%2C+Lotus&prds=localAnnotatedOfferId:1,productid:14858117484132997244,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Morning Star Nippon Kodo Incense - 12 Fragrance Assortment (Total 12x50, 600 Sticks) - Sandalwood, Cedarwood, Green Tea, Frankincense, Myrrh, Sage, Musk, Jasmine, Gardenia, Lavender, Amber, Lotus",14858117484132997244,
iRauI_CdIH,https://bhezy.github.io/r/iRauI_CdIH/,"https://www.google.com/search?ibp=oshop&q=Park+Tool+Bicycle+Spoke+Wrench+Set+-+SW-0%2C+SW-1%2C+SW-2%2C+%26+SW-3&prds=localAnnotatedOfferId:1,catalogid:17806710664510765100,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Park Tool Bicycle Spoke Wrench Set - SW-0, SW-1, SW-2, & SW-3",,17806710664510765100
pLQVeWiKmd,https://bhezy.github.io/r/pLQVeWiKmd/,"https://www.google.com/search?ibp=oshop&q=IVF+Positivity+Planner&prds=localAnnotatedOfferId:1,productid:5447647415169773867,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",IVF Positivity Planner,5447647415169773867,
DprJFkeCtY,https://bhezy.github.io/r/DprJFkeCtY/,"https://www.google.com/search?ibp=oshop&q=Kolsvart+Swedish+Candy+Variety+Pack+%E2%80%93+Scandinavian+Fruit+Candy+(Non-Sour+Assortment)+%E2%80%93+Vegan+%26+Gluten-Free+Gummies+%E2%80%93+4.2+oz+Bags+%E2%80%93+2+Packs+Each%3A+Raspberry%2C+Elderflower%2C+Blackcurrant%2BRaspberry+%E2%80%93+(Total+Count+of+6)&prds=localAnnotatedOfferId:1,productid:7522655701935068076,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Kolsvart Swedish Candy Variety Pack – Scandinavian Fruit Candy (Non-Sour Assortment) – Vegan & Gluten-Free Gummies – 4.2 oz Bags – 2 Packs Each: Raspberry, Elderflower, Blackcurrant+Raspberry – (Total Count of 6)",7522655701935068076,
qE7o2rhcyC,https://bhezy.github.io/r/qE7o2rhcyC/,"https://www.google.com/search?ibp=oshop&q=Denso+(3194)+K16TR11+Spark+Plugs%2C+Pack+of+6&prds=localAnnotatedOfferId:1,productid:8492133487358961478,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Denso (3194) K16TR11 Spark Plugs, Pack of 6",8492133487358961478,
8LB1dIoBaN,https://bhezy.github.io/r/8LB1dIoBaN/,"https://www.google.com/search?ibp=oshop&q=OZIPCO+Ivermectin+Horse+Paste+1.87%25+%7C+Apple+Flavor+%E2%80%93+6.08g+Syringe+for+Equine+Use+Only+Up+to+1250+LB+(4-Pack)&prds=localAnnotatedOfferId:1,catalogid:8631313310855466428,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",OZIPCO Ivermectin Horse Paste 1.87% | Apple Flavor – 6.08g Syringe for Equine Use Only Up to 1250 LB (4-Pack),,8631313310855466428
Zok9TxojZU,https://bhezy.github.io/r/Zok9TxojZU/,"https://www.google.com/search?ibp=oshop&q=Earth+Moon+Magick+The+Tarot+of+Sacred+Kingdoms+-+Moon+Tarot+Cards+%E2%80%93+78-Cards+Tarot+Deck+with+Guide+Book+%E2%80%93+Oracle+Cards+for+Spiritual+and+Shadow+Work%2C+Perfect+for+Beginner+Include+Guidebook&prds=localAnnotatedOfferId:1,productid:2129936246699997030,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Earth Moon Magick The Tarot of Sacred Kingdoms - Moon Tarot Cards – 78-Cards Tarot Deck with Guide Book – Oracle Cards for Spiritual and Shadow Work, Perfect for Beginner Include Guidebook",2129936246699997030,
649PnyHQQN,https://bhezy.github.io/r/649PnyHQQN/,"https://www.google.com/search?ibp=oshop&q=Airless+Spray+Gun+Tip%2C+0.014%22+Tip+Size&prds=localAnnotatedOfferId:1,catalogid:9201299460043741681,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","Airless Spray Gun Tip, 0.014"" Tip Size",,9201299460043741681
t91k7e3bm0,https://bhezy.github.io/r/t91k7e3bm0/,"https://www.google.com/search?ibp=oshop&q=INABA+Churu+for+Cats%2C+Functional%2C+Creamy+Lickable+Pur%C3%A9e+Cat+Treat+for+Indoor+Care+and+Hairball+Control+with+Taurine+%26+Vitamin+E%2C+0.5+Ounces+Each%2C+48+Tubes+(4+per+Pack)%2C+Chicken+Recipe&prds=localAnnotatedOfferId:1,catalogid:1000013061954963966,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2","INABA Churu for Cats, Functional, Creamy Lickable Purée Cat Treat for Indoor Care and Hairball Control with Taurine & Vitamin E, 0.5 Ounces Each, 48 Tubes (4 per Pack), Chicken Recipe",,1000013061954963966
NhHkJVAQx5,https://bhezy.github.io/r/NhHkJVAQx5/,"https://www.google.com/search?ibp=oshop&q=PG-260XL+Black+Ink+Cartridge+Replacement+PG+260XL+for+Canon+PG-260+Black+Ink+Cartridge+for+Canon+TS6420a+Ink+Cartridges+Work+for+PIXMA+TS6400+TS6420+TS5320+TR7020a+TR7020+TR7022+TR7022a+(2+Pack)&prds=localAnnotatedOfferId:1,productid:3523372330646512945,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",PG-260XL Black Ink Cartridge Replacement PG 260XL for Canon PG-260 Black Ink Cartridge for Canon TS6420a Ink Cartridges Work for PIXMA TS6400 TS6420 TS5320 TR7020a TR7020 TR7022 TR7022a (2 Pack),3523372330646512945,
